id;titleType;primaryTitle;originalTitle;isAdult;startYear;endYear;runtimeMinutes;genres;averageRating;numVotes
tt1198791;TVEPISODE;JENNIFER 8. LEE;JENNIFER 8. LEE;0;2008.0;;;COMEDY,NEWS,TALK-SHOW;6.4;14.0
tt11987912;TVEPISODE;IS IT A GOOD IDEA TO MICROWAVE PENS?;IS IT A GOOD IDEA TO MICROWAVE PENS?;0;2008.0;;;COMEDY,REALITY-TV;;
tt11987946;TVEPISODE;EPISODE #1.360;EPISODE #1.360;0;;;;DRAMA,ROMANCE;;
tt11987968;TVEPISODE;EPISODE #1.147;EPISODE #1.147;0;;;;DRAMA,ROMANCE;;
tt1198797;TVEPISODE;SUDHIR VENKATESH;SUDHIR VENKATESH;0;2008.0;;;COMEDY,NEWS,TALK-SHOW;6.5;14.0
tt1198799;TVEPISODE;CAROLE KING;CAROLE KING;0;2008.0;;;COMEDY,NEWS,TALK-SHOW;6.7;14.0
tt1198802;TVEPISODE;FAKE BAKE;FAKE BAKE;0;2008.0;;43.0;REALITY-TV;;
tt11988020;TVEPISODE;EPISODE #6.46;EPISODE #6.46;0;;;;ACTION,ADVENTURE,ANIMATION;;
tt11988032;TVEPISODE;GRZEGORZ TURNAU;GRZEGORZ TURNAU;0;2007.0;;;GAME-SHOW,MUSIC,TALK-SHOW;;
tt11988038;TVEPISODE;EPISODE #7.43;EPISODE #7.43;0;;;;ACTION,ADVENTURE,ANIMATION;;
tt11988042;TVEPISODE;EPISODE #7.45;EPISODE #7.45;0;;;;ACTION,ADVENTURE,ANIMATION;;
tt11988044;TVEPISODE;WRITTEN IN THE STARS;WRITTEN IN THE STARS;0;2010.0;;;REALITY-TV;;
tt11988064;TVEPISODE;POD BUDA;POD BUDA;0;2007.0;;;GAME-SHOW,MUSIC,TALK-SHOW;;
tt1198808;TVEPISODE;EPISODE DATED 6 MARCH 2008;EPISODE DATED 6 MARCH 2008;0;2008.0;;;NEWS,TALK-SHOW;;
tt1198809;TVEPISODE;GREAT OUTDOORS/PET PEEVES/TALENT SHOW;GREAT OUTDOORS/PET PEEVES/TALENT SHOW;0;2007.0;;22.0;ANIMATION,COMEDY;7.2;15.0
tt11988100;TVEPISODE;EPISODE #8.54;EPISODE #8.54;0;;;;ACTION,ADVENTURE,ANIMATION;;
tt11988108;TVEPISODE;EPISODE #8.58;EPISODE #8.58;0;;;;ACTION,ADVENTURE,ANIMATION;;
tt1198811;TVEPISODE;EPISODE #1.1;EPISODE #1.1;0;2004.0;;;NEWS,TALK-SHOW;;
tt11988134;TVEPISODE;RETURN TO OZ - PART ONE;RETURN TO OZ - PART ONE;0;2010.0;;;REALITY-TV;;
tt11988144;TVEPISODE;IS IT A GOOD IDEA TO MICROWAVE A DISPOSABLE CAMERA?;IS IT A GOOD IDEA TO MICROWAVE A DISPOSABLE CAMERA?;0;2008.0;;;COMEDY,REALITY-TV;;
tt11988156;TVEPISODE;EPISODE DATED 8 DECEMBER 1992;EPISODE DATED 8 DECEMBER 1992;0;1992.0;;;;;
tt11988170;TVEPISODE;EPISODE #1.947;EPISODE #1.947;0;;;;COMEDY,GAME-SHOW;;
tt11988196;TVEPISODE;EPISODE #1.956;EPISODE #1.956;0;;;;COMEDY,GAME-SHOW;;
tt11988208;TVEPISODE;EPISODE #1.960;EPISODE #1.960;0;;;;COMEDY,GAME-SHOW;;
tt11988250;TVEPISODE;EPISODE #1.779;EPISODE #1.779;0;;;;COMEDY,GAME-SHOW;;
tt11988254;TVEPISODE;EPISODE #1.780;EPISODE #1.780;0;;;;COMEDY,GAME-SHOW;;
tt11988262;TVEPISODE;EPISODE #1.544;EPISODE #1.544;0;;;;COMEDY,GAME-SHOW;;
tt1198827;TVEPISODE;BEST LOCATION;BEST LOCATION;0;2008.0;;5.0;DOCUMENTARY,SHORT;;
tt11988312;TVEPISODE;EPISODE #1.367;EPISODE #1.367;0;;;;COMEDY,GAME-SHOW;;
tt1198833;TVEPISODE;FIRST NUCLEAR REACTION/CHERNOBYL;FIRST NUCLEAR REACTION/CHERNOBYL;0;2003.0;;;DOCUMENTARY,HISTORY;7.0;11.0
tt11988336;TVEPISODE;EPISODE #1.378;EPISODE #1.378;0;;;;COMEDY,GAME-SHOW;;
tt11988350;TVEPISODE;EPISODE #1.144;EPISODE #1.144;0;;;;COMEDY,GAME-SHOW;;
tt11988376;TVEPISODE;EPISODE #1.157;EPISODE #1.157;0;;;;COMEDY,GAME-SHOW;;
tt11988394;TVEPISODE;IS IT A GOOD IDEA TO MICROWAVE 15 CDS?;IS IT A GOOD IDEA TO MICROWAVE 15 CDS?;0;2008.0;;;COMEDY,REALITY-TV;;
tt1198841;TVEPISODE;EPISODE #1.10089;EPISODE #1.10089;0;2005.0;;;DRAMA,ROMANCE;;
tt11988430;TVEPISODE;IS IT A GOOD IDEA TO MICROWAVE A TV REMOTE?;IS IT A GOOD IDEA TO MICROWAVE A TV REMOTE?;0;2008.0;;;COMEDY,REALITY-TV;;
tt11988438;TVEPISODE;EPISODE #1.457;EPISODE #1.457;0;2020.0;;;DRAMA,ROMANCE;;
tt1198845;TVEPISODE;EPISODE #1.10588;EPISODE #1.10588;0;2007.0;;;DRAMA,ROMANCE;;
tt11988460;TVEPISODE;DANS L'ABIME DU TEMPS;DANS L'ABIME DU TEMPS;0;2000.0;;;ANIMATION,COMEDY;;
tt11988472;TVEPISODE;LA MACHINE A MOTIVER;LA MACHINE A MOTIVER;0;2000.0;;;ANIMATION,COMEDY;;
tt11988478;TVSERIES;GLEIPNIR;GLEIPNIR;0;2020.0;2020.0;24.0;ACTION,ANIMATION,FANTASY;6.9;1046.0
tt11988480;TVEPISODE;LA VIEILLE LEGENDE;LA VIEILLE LEGENDE;0;2000.0;;;ANIMATION,COMEDY;;
tt11988486;TVEPISODE;LA FIN DU MONDE SORCIER;LA FIN DU MONDE SORCIER;0;2000.0;;;ANIMATION,COMEDY;;
tt11988490;TVEPISODE;LA MEGAPOMPE;LA MEGAPOMPE;0;2000.0;;;ANIMATION,COMEDY;;
tt1198850;TVEPISODE;EPISODE #1.8288;EPISODE #1.8288;0;1998.0;;;DRAMA,ROMANCE;;
tt11988514;TVEPISODE;IS IT A GOOD IDEA TO MICROWAVE A SNES GAME CARTRIDGE?;IS IT A GOOD IDEA TO MICROWAVE A SNES GAME CARTRIDGE?;0;2008.0;;;COMEDY,REALITY-TV;;
tt11988526;TVEPISODE;EPISODE #1.961;EPISODE #1.961;0;;;;DRAMA,ROMANCE;;
tt11988534;TVEPISODE;EPISODE DATED 22 APRIL 2015;EPISODE DATED 22 APRIL 2015;0;2015.0;;;;;
tt11988608;TVEPISODE;EPISODE #1.723;EPISODE #1.723;0;;;;DRAMA,ROMANCE;;
tt11988616;TVEPISODE;EPISODE #1.726;EPISODE #1.726;0;;;;DRAMA,ROMANCE;;
tt1198863;TVEPISODE;IT TAKES TWO: PART 1;IT TAKES TWO: PART 1;0;2008.0;;;GAME-SHOW;;
tt11988630;TVEPISODE;EPISODE #1.732;EPISODE #1.732;0;;;;DRAMA,ROMANCE;;
tt11988656;TVEPISODE;EPISODE #1.741;EPISODE #1.741;0;;;;DRAMA,ROMANCE;;
tt11988664;TVEPISODE;EPISODE #1.744;EPISODE #1.744;0;;;;DRAMA,ROMANCE;;
tt11988676;TVMINISERIES;HOT SKULL;SICAK KAFA;0;;;;ADVENTURE,DRAMA,MYSTERY;;
tt11988718;TVEPISODE;EPISODE #1.475;EPISODE #1.475;0;;;;DRAMA,ROMANCE;;
tt11988730;TVEPISODE;EPISODE #1.479;EPISODE #1.479;0;;;;DRAMA,ROMANCE;;
tt11988734;TVEPISODE;IS IT A GOOD IDEA TO MICROWAVE A NINTENDO DS?;IS IT A GOOD IDEA TO MICROWAVE A NINTENDO DS?;0;2008.0;;;COMEDY,REALITY-TV;;
tt11988778;TVEPISODE;EPISODE #1.237;EPISODE #1.237;0;;;;DRAMA,ROMANCE;;
tt1198881;TVEPISODE;SIN BIN;SIN BIN;0;1999.0;;;ANIMATION,COMEDY;7.2;10.0
tt11988828;TVEPISODE;EPISODE #1.263;EPISODE #1.263;0;;;;DRAMA;;
tt11988852;TVEPISODE;EPISODE #1.273;EPISODE #1.273;0;;;;DRAMA;;
tt11988860;TVEPISODE;PEACE NOT WAR;PEACE NOT WAR;0;2020.0;;26.0;DRAMA;;
tt11988872;TVEPISODE;EPISODE #1.164;EPISODE #1.164;0;;;;COMEDY,MUSIC;;
tt11988874;TVEPISODE;EPISODE #1.166;EPISODE #1.166;0;;;;COMEDY,MUSIC;;
tt1198893;TVEPISODE;ZACK TAYLOR NO-SHOW/HOOTERS;ZACK TAYLOR NO-SHOW/HOOTERS;0;2008.0;;;COMEDY;4.6;12.0
tt11988934;VIDEO;ROZALLA: I LOVE MUSIC;ROZALLA: I LOVE MUSIC;0;1993.0;;4.0;MUSIC,SHORT;;
tt11988956;TVEPISODE;EPISODE #1.379;EPISODE #1.379;0;;;;COMEDY,MUSIC;;
tt11988962;TVEPISODE;EPISODE #1.380;EPISODE #1.380;0;;;;COMEDY,MUSIC;;
tt11988974;TVEPISODE;EPISODE #1.564;EPISODE #1.564;0;;;;COMEDY,MUSIC;;
tt11988992;TVEPISODE;EPISODE #1.572;EPISODE #1.572;0;;;;COMEDY,MUSIC;;
tt11989012;TVEPISODE;MUGELLO THE GIANT;MUGELLO THE GIANT;0;2020.0;;;ANIMATION;;
tt11989018;TVEPISODE;EPISODE #1.2963;EPISODE #1.2963;0;1986.0;;;DRAMA,ROMANCE;;
tt11989020;TVEPISODE;THE VASE OF RA;THE VASE OF RA;0;2020.0;;;ANIMATION;;
tt11989028;SHORT;LIONESS (WAERO);LIONESS (WAERO);0;2015.0;;20.0;DOCUMENTARY,SHORT;;
tt11989030;TVEPISODE;THE GOLDEN FLAG;THE GOLDEN FLAG;0;2020.0;;;ANIMATION;;
tt11989038;VIDEO;ROZALLA: BABY;ROZALLA: BABY;0;1995.0;;4.0;MUSIC,SHORT;;
tt11989058;TVEPISODE;EPISODE #1.122;EPISODE #1.122;0;;;;;;
tt11989064;TVEPISODE;EPISODE #1.124;EPISODE #1.124;0;;;;;;
tt11989082;TVEPISODE;THE MAP;THE MAP;0;2020.0;;;ANIMATION;;
tt1198909;TVEPISODE;EPISODE #1.89;EPISODE #1.89;0;2008.0;;;COMEDY,DRAMA,ROMANCE;;
tt11989098;TVEPISODE;EPISODE #1.134;EPISODE #1.134;0;;;;;;
tt11989100;TVEPISODE;EPISODE #1.8197;EPISODE #1.8197;0;1983.0;;;DRAMA,ROMANCE;;
tt11989102;SHORT;FOLLOW THE QUEEN;FOLLOW THE QUEEN;0;2020.0;;8.0;DRAMA,SHORT;;
tt11989168;TVEPISODE;BIST DU SAUER?;BIST DU SAUER?;0;2019.0;;;ROMANCE;;
tt11989176;TVEPISODE;EPISODE #1.342;EPISODE #1.342;0;;;;;;
tt1198918;TVEPISODE;BABY ON THE WAY;BABY ON THE WAY;0;2008.0;;;REALITY-TV;;
tt11989198;TVEPISODE;EPISODE #1.351;EPISODE #1.351;0;;;;;;
tt11989222;TVEPISODE;EPISODE #1.358;EPISODE #1.358;0;;;;;;
tt11989240;TVSERIES;ASP WOMEN'S CHAMPIONSHIP TOUR;ASP WOMEN'S CHAMPIONSHIP TOUR;0;2014.0;2014.0;;SPORT;;
tt11989256;TVEPISODE;#MAGIC;#MAGIC;0;2019.0;;;ROMANCE;;
tt11989266;TVEPISODE;DER #TRAUMJOB;DER #TRAUMJOB;0;2019.0;;;ROMANCE;;
tt1198927;TVEPISODE;FRANKLIN AND THE RED SCOOTER/FRANKLIN IN THE DARK;FRANKLIN AND THE RED SCOOTER/FRANKLIN IN THE DARK;0;1998.0;;23.0;ANIMATION,COMEDY,FAMILY;6.4;9.0
tt11989278;TVEPISODE;MILLIARDARSTOCHTER?;MILLIARDARSTOCHTER?;0;2019.0;;;ROMANCE;;
tt11989288;TVEPISODE;EPISODE #1.531;EPISODE #1.531;0;;;;;;
tt11989328;TVEPISODE;EPISODE #1.728;EPISODE #1.728;0;;;;;;
tt11989336;TVEPISODE;EPISODE #1.731;EPISODE #1.731;0;;;;;;
tt11989348;TVEPISODE;EPISODE #1.737;EPISODE #1.737;0;;;;;;
tt11989394;TVEPISODE;EPISODE #37.38;EPISODE #37.38;0;2019.0;;;DOCUMENTARY;;
tt11989398;TVEPISODE;EPISODE #37.40;EPISODE #37.40;0;2019.0;;;DOCUMENTARY;;
tt11989416;TVEPISODE;EPISODE #36.25;EPISODE #36.25;0;2017.0;;;DOCUMENTARY;;
tt11989422;TVEPISODE;EPISODE #36.28;EPISODE #36.28;0;2017.0;;;DOCUMENTARY;;
tt11989484;TVEPISODE;EPISODE #1.62;EPISODE #1.62;0;;;;REALITY-TV;;
tt11989486;TVEPISODE;EPISODE #1.63;EPISODE #1.63;0;;;;REALITY-TV;;
tt1198949;TVEPISODE;EPISODE #1.13;EPISODE #1.13;0;;;;DRAMA,FAMILY,ROMANCE;;
tt11989498;TVEPISODE;EPISODE #1.68;EPISODE #1.68;0;;;;REALITY-TV;;
tt11989502;TVEPISODE;EPISODE #1.71;EPISODE #1.71;0;;;;REALITY-TV;;
tt11989522;TVEPISODE;EPISODE #1.281;EPISODE #1.281;0;;;;REALITY-TV;;
tt11989528;TVEPISODE;EPISODE #1.283;EPISODE #1.283;0;;;;REALITY-TV;;
tt11989536;TVEPISODE;JAMES M. LITTLETON;JAMES M. LITTLETON;0;2015.0;;;DOCUMENTARY,FAMILY,TALK-SHOW;;
tt11989538;TVEPISODE;EPISODE #1.288;EPISODE #1.288;0;;;;REALITY-TV;;
tt11989556;TVEPISODE;EPISODE #1.297;EPISODE #1.297;0;;;;REALITY-TV;;
tt11989562;TVEPISODE;EPISODE #1.299;EPISODE #1.299;0;;;;REALITY-TV;;
tt11989566;TVEPISODE;EPISODE #1.300;EPISODE #1.300;0;;;;REALITY-TV;;
tt11989624;TVEPISODE;EPISODE #1.84;EPISODE #1.84;0;;;;DRAMA;;
tt13775228;TVEPISODE;EPISODE DATED 4 JANUARY 2021;EPISODE DATED 4 JANUARY 2021;0;2021.0;;;;;
tt13775260;TVEPISODE;EPISODE DATED 7 JANUARY 2021;EPISODE DATED 7 JANUARY 2021;0;2021.0;;;;;
tt13775264;TVEPISODE;EPISODE DATED 8 JANUARY 2021;EPISODE DATED 8 JANUARY 2021;0;2021.0;;;;;
tt13775292;TVEPISODE;EPISODE DATED 21 JANUARY 2021;EPISODE DATED 21 JANUARY 2021;0;2021.0;;;;;
tt13775298;TVEPISODE;EPISODE DATED 22 JANUARY 2021;EPISODE DATED 22 JANUARY 2021;0;2021.0;;;;;
tt13775308;TVEPISODE;EPISODE DATED 28 JANUARY 2021;EPISODE DATED 28 JANUARY 2021;0;2021.0;;;;;
tt1377533;SHORT;MY DESERT;MY DESERT;0;2007.0;;;SHORT;;
tt13775340;TVEPISODE;EPISODE DATED 5 JANUARY 2021;EPISODE DATED 5 JANUARY 2021;0;2021.0;;;;;
tt13775342;TVEPISODE;5 JANUARY 2021: EVENING BULLETIN;5 JANUARY 2021: EVENING BULLETIN;0;2021.0;;28.0;NEWS;;
tt13775346;TVEPISODE;6 JANUARY 2021: EVENING BULLETIN;6 JANUARY 2021: EVENING BULLETIN;0;2021.0;;28.0;NEWS;;
tt13775392;TVEPISODE;4 JANUARY 2021: LATE BULLETIN;4 JANUARY 2021: LATE BULLETIN;0;2021.0;;13.0;NEWS;;
tt13775426;TVEPISODE;10 JANUARY 2021: EVENING BULLETIN;10 JANUARY 2021: EVENING BULLETIN;0;2021.0;;;NEWS;;
tt13775446;TVEPISODE;10 JANUARY 2021: EVENING BULLETIN;10 JANUARY 2021: EVENING BULLETIN;0;2021.0;;;NEWS;;
tt13775472;TVEPISODE;10 JANUARY 2021: LATE BULLETIN;10 JANUARY 2021: LATE BULLETIN;0;2021.0;;5.0;NEWS;;
tt13775486;TVEPISODE;7 JANUARY 2021: LUNCHTIME BULLETIN;7 JANUARY 2021: LUNCHTIME BULLETIN;0;2021.0;;10.0;NEWS;;
tt13775490;TVEPISODE;EPISODE DATED 5 JANUARY 2021;EPISODE DATED 5 JANUARY 2021;0;2021.0;;;;;
tt13775496;TVEPISODE;EPISODE DATED 7 JANUARY 2021;EPISODE DATED 7 JANUARY 2021;0;2021.0;;;;;
tt13775500;TVEPISODE;A LITTLE LATE NIGHT MACHINE FUCKING WITH NEWCOMER RUBY KNOX;A LITTLE LATE NIGHT MACHINE FUCKING WITH NEWCOMER RUBY KNOX;1;2008.0;;35.0;ADULT;;
tt13775518;TVEPISODE;5 JANUARY 2021: EVENING BULLETIN;5 JANUARY 2021: EVENING BULLETIN;0;2021.0;;33.0;NEWS;;
tt13775520;TVEPISODE;6 JANUARY 2021: EVENING BULLETIN;6 JANUARY 2021: EVENING BULLETIN;0;2021.0;;28.0;NEWS;;
tt13775550;TVEPISODE;7 JANUARY 2021: LATE BULLETIN;7 JANUARY 2021: LATE BULLETIN;0;2021.0;;;NEWS;;
tt13775560;TVEPISODE;7 JANUARY 2021: EVENING BULLETIN;7 JANUARY 2021: EVENING BULLETIN;0;2021.0;;;NEWS;;
tt13775580;TVEPISODE;EPISODE #12.1;EPISODE #12.1;0;2018.0;;;REALITY-TV;;
tt13775584;TVMOVIE;AS LUCK WOULD HAVE IT;AS LUCK WOULD HAVE IT;0;2021.0;;86.0;DRAMA,ROMANCE;7.0;901.0
tt13775602;MOVIE;PON MEGALAI;PON MEGALAI;0;2005.0;;115.0;DRAMA;;
tt13775618;TVEPISODE;EPISODE #1.14050;EPISODE #1.14050;0;2021.0;;37.0;DRAMA,ROMANCE;;
tt13775632;TVEPISODE;EPISODE #1.14055;EPISODE #1.14055;0;2021.0;;37.0;DRAMA,ROMANCE;;
tt13775650;TVEPISODE;EPISODE #1.14062;EPISODE #1.14062;0;2021.0;;37.0;DRAMA,ROMANCE;;
tt13775660;TVEPISODE;EPISODE #1.14724;EPISODE #1.14724;0;2021.0;;36.0;CRIME,DRAMA,ROMANCE;;
tt13775674;TVEPISODE;EPISODE #1.14730;EPISODE #1.14730;0;2021.0;;36.0;CRIME,DRAMA,ROMANCE;;
tt13775710;TVEPISODE;EPISODE #1.14741;EPISODE #1.14741;0;2021.0;;36.0;CRIME,DRAMA,ROMANCE;;
tt13775730;TVEPISODE;GTA 5 ONLINE FUNNY MOMENTS - PREPPING THE CAYO PERICO HEIST!;GTA 5 ONLINE FUNNY MOMENTS - PREPPING THE CAYO PERICO HEIST!;0;2020.0;;20.0;COMEDY;;
tt13775746;TVEPISODE;EPISODE #1.805;EPISODE #1.805;0;;;;NEWS,TALK-SHOW;;
tt13775750;TVEPISODE;EPISODE #1.806;EPISODE #1.806;0;;;;NEWS,TALK-SHOW;;
tt13775758;TVEPISODE;EPISODE #1.810;EPISODE #1.810;0;;;;NEWS,TALK-SHOW;;
tt13775760;TVEPISODE;EPISODE #1.811;EPISODE #1.811;0;;;;NEWS,TALK-SHOW;;
tt13775774;TVEPISODE;EPISODE #1.818;EPISODE #1.818;0;;;;NEWS,TALK-SHOW;;
tt1377579;SHORT;A SINGLE GLASS OF WATER LIGHTS UP THE WORLD;A SINGLE GLASS OF WATER LIGHTS UP THE WORLD;0;2008.0;;;SHORT;;
tt13775790;TVEPISODE;EPISODE #1.545;EPISODE #1.545;0;;;;NEWS,TALK-SHOW;;
tt1377581;SHORT;SOLE SOUL SOL;SOLE SOUL SOL;0;2008.0;;3.0;SHORT;;
tt1377582;SHORT;THE STORY OF SEEMA;THE STORY OF SEEMA;0;2008.0;;4.0;ANIMATION,SHORT;;
tt13775838;TVEPISODE;EPISODE #1.304;EPISODE #1.304;0;;;;NEWS,TALK-SHOW;;
tt1377585;SHORT;SUISUME;SUISUME;0;2007.0;;8.0;HORROR,SHORT;;
tt13775880;TVEPISODE;SUBSTITUTE AGENTS/THE WEIGHT OF THE WORLD;SUBSTITUTE AGENTS/THE WEIGHT OF THE WORLD;0;2021.0;;;ACTION,ADVENTURE,COMEDY;;
tt13775888;TVEPISODE;EPISODE #1.65;EPISODE #1.65;0;;;;NEWS,TALK-SHOW;;
tt13775896;TVEPISODE;EPISODE #1.67;EPISODE #1.67;0;;;;NEWS,TALK-SHOW;;
tt13775906;TVEPISODE;EPISODE #1.71;EPISODE #1.71;0;;;;NEWS,TALK-SHOW;;
tt13775908;TVEPISODE;EPISODE #1.73;EPISODE #1.73;0;;;;NEWS,TALK-SHOW;;
tt13775916;TVEPISODE;EPISODE #1.76;EPISODE #1.76;0;;;;NEWS,TALK-SHOW;;
tt13775926;TVEPISODE;EPISODE #1.80;EPISODE #1.80;0;;;;NEWS,TALK-SHOW;;
tt13775938;TVEPISODE;EPISODE #4.102;EPISODE #4.102;0;;;;COMEDY,TALK-SHOW;;
tt13775958;TVEPISODE;EPISODE #4.112;EPISODE #4.112;0;;;;COMEDY,TALK-SHOW;;
tt13775978;TVEPISODE;EPISODE #3.81;EPISODE #3.81;0;;;;COMEDY,TALK-SHOW;;
tt13775986;TVEPISODE;EPISODE #3.85;EPISODE #3.85;0;;;;COMEDY,TALK-SHOW;;
tt1377600;SHORT;TUMBLEWEED IN LONDON;TUMBLEWEED IN LONDON;0;2007.0;;8.0;SHORT;;
tt13776026;TVEPISODE;EPISODE #3.99;EPISODE #3.99;0;;;;COMEDY,TALK-SHOW;;
tt13776046;TVEPISODE;EPISODE #2.87;EPISODE #2.87;0;;;;COMEDY,TALK-SHOW;;
tt13776068;TVEPISODE;EPISODE #2.98;EPISODE #2.98;0;;;;COMEDY,TALK-SHOW;;
tt1377607;VIDEO;VOODOO CURSE - LEGBA'S RACHE;VOODOO CURSE - LEGBA'S RACHE;0;2009.0;;98.0;HORROR;4.8;24.0
tt13776082;TVEPISODE;WELCOME TO THE MOTORCYCLE;WELCOME TO THE MOTORCYCLE;0;2021.0;;21.0;COMEDY;7.9;86.0
tt13776104;SHORT;EL AMOR AMENAZADO;EL AMOR AMENAZADO;0;2021.0;;;COMEDY,SHORT;;
tt13776118;TVEPISODE;EPISODE #1.117;EPISODE #1.117;0;;;;COMEDY,TALK-SHOW;;
tt13776136;TVEPISODE;EPISODE #1.2863;EPISODE #1.2863;0;;;;FAMILY,FANTASY,MUSIC;;
tt1377615;SHORT;A WOMAN;A WOMAN;0;2008.0;;10.0;DRAMA,SHORT;;
tt1377617;SHORT;YOU THINK THIS IS JUST A GAME?;YOU THINK THIS IS JUST A GAME?;0;2008.0;;;SHORT;;
tt13776176;TVEPISODE;EPISODE #1.2603;EPISODE #1.2603;0;;;;FAMILY,FANTASY,MUSIC;;
tt13776194;TVEPISODE;EPISODE #1.2610;EPISODE #1.2610;0;;;;FAMILY,FANTASY,MUSIC;;
tt13776196;TVEPISODE;EPISODE #1.2611;EPISODE #1.2611;0;;;;FAMILY,FANTASY,MUSIC;;
tt13776206;TVEPISODE;EPISODE #1.2616;EPISODE #1.2616;0;;;;FAMILY,FANTASY,MUSIC;;
tt13776232;TVEPISODE;EPISODE #1.2403;EPISODE #1.2403;0;;;;FAMILY,FANTASY,MUSIC;;
tt13776238;TVEPISODE;EPISODE #1.2407;EPISODE #1.2407;0;;;;FAMILY,FANTASY,MUSIC;;
tt13776248;TVEPISODE;EPISODE #1.2409;EPISODE #1.2409;0;;;;FAMILY,FANTASY,MUSIC;;
tt13776250;TVEPISODE;EPISODE #1.2412;EPISODE #1.2412;0;;;;FAMILY,FANTASY,MUSIC;;
tt13776256;TVEPISODE;EPISODE #2.69;EPISODE #2.69;0;2021.0;;;CRIME,DRAMA,ROMANCE;4.5;9.0
tt13776266;TVEPISODE;EPISODE #1.2416;EPISODE #1.2416;0;;;;FAMILY,FANTASY,MUSIC;;
tt1377627;TVEPISODE;SACRIFICE;SACRIFICE;0;2009.0;;45.0;CRIME,DRAMA,MYSTERY;8.1;107.0
tt13776288;TVEPISODE;SKARB;SKARB;0;2015.0;;5.0;ANIMATION,COMEDY;;
tt13776292;TVEPISODE;EPISODE #1.2146;EPISODE #1.2146;0;;;;FAMILY,FANTASY,MUSIC;;
tt13776338;TVEPISODE;EPISODE #1.1905;EPISODE #1.1905;0;;;;FAMILY,FANTASY,MUSIC;;
tt13776360;TVEPISODE;EPISODE #1.1913;EPISODE #1.1913;0;;;;FAMILY,FANTASY,MUSIC;;
tt13776362;TVEPISODE;EPISODE #1.1914;EPISODE #1.1914;0;;;;FAMILY,FANTASY,MUSIC;;
tt13776368;TVEPISODE;EPISODE #1.1916;EPISODE #1.1916;0;;;;FAMILY,FANTASY,MUSIC;;
tt13776374;MOVIE;JATHI;JATHI;0;2005.0;;100.0;DRAMA;;
tt13776376;TVEPISODE;JOHN HANCOCK TOWER: THE BOTTOM;JOHN HANCOCK TOWER: THE BOTTOM;0;2013.0;;;COMEDY;;
tt13776388;TVEPISODE;EPISODE #1.1622;EPISODE #1.1622;0;;;;FAMILY,FANTASY,MUSIC;;
tt13776398;TVEPISODE;EPISODE #1.67;EPISODE #1.67;0;2020.0;;;CRIME,DRAMA,MYSTERY;;
tt13776414;TVEPISODE;EPISODE #1.1628;EPISODE #1.1628;0;;;;FAMILY,FANTASY,MUSIC;;
tt13776422;TVEPISODE;EPISODE #1.1630;EPISODE #1.1630;0;;;;FAMILY,FANTASY,MUSIC;;
tt13776438;TVEPISODE;WTF TO DO IN LONDON, ENGLAND;WTF TO DO IN LONDON, ENGLAND;0;2014.0;;;COMEDY;;
tt13776468;MOVIE;MANNIN MAINDHAN;MANNIN MAINDHAN;0;2005.0;;142.0;DRAMA;;
tt1377648;SHORT;APPLICATION;APPLICATION;0;2007.0;;30.0;COMEDY,SHORT;;
tt13776502;TVEPISODE;EPISODE #1.1420;EPISODE #1.1420;0;;;;FAMILY,FANTASY,MUSIC;;
tt13776534;TVEPISODE;EPISODE #1.1150;EPISODE #1.1150;0;;;;FAMILY,FANTASY,MUSIC;;
tt13776564;TVEPISODE;EPISODE #1.941;EPISODE #1.941;0;;;;FAMILY,FANTASY,MUSIC;;
tt13776566;TVEPISODE;EPISODE #1.942;EPISODE #1.942;0;;;;FAMILY,FANTASY,MUSIC;;
tt13776592;TVEPISODE;EPISODE #1.953;EPISODE #1.953;0;;;;FAMILY,FANTASY,MUSIC;;
tt13776644;TVEPISODE;EPISODE #1.713;EPISODE #1.713;0;;;;FAMILY,FANTASY,MUSIC;;
tt13776668;TVEPISODE;EPISODE #1.421;EPISODE #1.421;0;;;;FAMILY,FANTASY,MUSIC;;
tt1377668;SHORT;CHINA TIDAL BORE ON THE QIANTANG RIVER;CHINA TIDAL BORE ON THE QIANTANG RIVER;0;2009.0;;8.0;SHORT;;
tt13776680;TVEPISODE;EPISODE #1.427;EPISODE #1.427;0;;;;FAMILY,FANTASY,MUSIC;;
tt13776710;TVEPISODE;EPISODE #1.439;EPISODE #1.439;0;;;;FAMILY,FANTASY,MUSIC;;
tt13776714;TVEPISODE;PREVIOUSLY ON;PREVIOUSLY ON;0;2021.0;;47.0;ACTION,COMEDY,DRAMA;9.0;18983.0
tt13776744;TVEPISODE;TPB: DON'T LEGALIZE IT! HALIFAX PREMIERE;TPB: DON'T LEGALIZE IT! HALIFAX PREMIERE;0;2014.0;;;COMEDY;;
tt1377675;SHORT;COVET;COVET;0;2009.0;;18.0;DRAMA,SHORT;7.3;12.0
tt13776752;TVEPISODE;EPISODE #1.195;EPISODE #1.195;0;;;;FAMILY,FANTASY,MUSIC;;
tt13776756;TVEPISODE;MAJOR-A'S MASK;MAJOR-A'S MASK;0;2020.0;;;ANIMATION,FANTASY;;
tt13776768;TVEPISODE;EPISODE #1.200;EPISODE #1.200;0;;;;FAMILY,FANTASY,MUSIC;;
tt13776774;MOVIE;HAUNT COMMENTARY;HAUNT COMMENTARY;0;2020.0;;;DOCUMENTARY;;
